duration,protocol_type, Timestamp,source ip,source_host,destination ip,destination_host,flow bytes/s,flow byte mb,class,severity,flow packets,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,data
1,tcp,12/1/2018 10:56,172.31.64.107,Hacker 181,172.31.0.2,Cisco C2960S Switch,3513535.095,3.51 MB,mailbomb,Critical,7985.307035,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,62,0.24,0.14,0,0,0,0,0.74,0,12
0,tcp,12/1/2018 10:57,172.31.64.107,Hacker 181,172.31.0.2,Cisco C2960S Switch,2466669.042,2.47 MB,mscan,Critical,5629.386824,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0.05,1,0.89,0.33,1,1,36,61,0.25,0.14,0.03,0.03,0,0,0.86,1,15
0,tcp,12/1/2018 10:58,172.31.64.107,Hacker 181,172.31.0.2,Cisco C2960S Switch,409763.5478,409.76 KB,normal,Medium,931.2807905,http,SF,308,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,190,255,1,0,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:58,172.31.64.107,Hacker 181,52.168.138.145,Cisco C2960S Switch,440000000,440.00 MB,normal,Critical,1000000,http,SF,305,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,159,255,1,0,0.01,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:58,172.31.64.107,Hacker 181,172.31.0.2,Cisco C2960S Switch,3932762.213,3.93 MB,normal,High,8983.561009,http,SF,224,5076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,137,255,1,0,0.01,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:59,172.31.64.107,Hacker 181,172.31.0.2,Cisco C2960S Switch,5065331.261,5.07 MB,normal,Critical,11512.1165,http,SF,239,1416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:01,172.31.64.107,Hacker 181,169.254.169.254,Cisco C2960S Switch,981333333.3,981.33 MB,satan,,666666.6667,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1,0,0,1,1,0,1,0,255,1,0,1,0,0,0,0,1,1,20
0,udp,12/1/2018 11:02,172.31.64.107,Hacker 181,108.161.189.121,Cisco C2960S Switch,10996.43098,11.00 KB,normal,,192.9198418,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,0,0,0.03,0.98,0,255,3,0.01,0.82,1,0,0,0,0,0,5
0,udp,12/1/2018 11:02,172.31.64.107,Hacker 181,172.31.0.2,Cisco C2960S Switch,2823491.028,2.82 MB,normal,,6443.719413,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.4,255,234,0.92,0.01,0.01,0,0,0,0,0,21
0,tcp,12/1/2018 11:02,172.31.64.107,Hacker 181,35.171.129.140,ASUS Access Point 15,2547823.207,2.55 MB,normal,,5814.59537,ftp_data,SF,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,121,24,0.2,0.03,0.2,0,0,0,0.01,0,20
0,udp,12/1/2018 11:03,172.31.64.107,Hacker 181,172.31.0.2,ASUS Access Point 15,2605708.871,2.61 MB,snmpguess,,5922.065616,private,SF,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,14
0,tcp,12/1/2018 11:06,172.31.64.107,Hacker 181,172.31.0.2,Surveillance Camera 4,2944000000,2944.00 MB,normal,,2000000,http,SF,227,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,21
0,tcp,12/1/2018 11:06,172.31.64.107,Hacker 181,172.31.0.2,Surveillance Camera 4,588800000,588.80 MB,normal,,400000,http,SF,316,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:52,172.31.64.108,Hacker 182,216.58.198.66,Cisco C2960S Switch,584220.7292,584.22 KB,neptune,High,1327.774385,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,1,1,0,0,1,0,0,255,226,0.89,0.06,0,0,0.87,0.98,0.02,0,18
1,tcp,12/1/2018 10:53,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,5035765.379,5.04 MB,mailbomb,Low,11444.92132,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,131,0.51,0.15,0,0,0,0,0.47,0,11
0,tcp,12/1/2018 10:53,172.31.64.108,Hacker 182,34.194.124.14,Cisco C2960S Switch,1261612.57,1.26 MB,guess_passwd,Low,2867.301296,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,165,79,0.48,0.02,0.01,0,0,0,0,0,7
0,tcp,12/1/2018 10:55,172.31.64.108,Hacker 182,23.217.19.241,Cisco C2960S Switch,2900270.252,2.90 MB,normal,Critical,6591.523301,http,SF,209,10469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,14,255,1,0,0.07,0.05,0,0,0,0,21
1194,udp,12/1/2018 10:55,172.31.64.108,Hacker 182,182.71.101.42,Cisco C2960S Switch,3137702.346,3.14 MB,snmpgetattack,Critical,7131.141696,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,1,0.2,0.6,1,0,0,0,0,0,0
0,tcp,12/1/2018 10:55,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,4666702.02,4.67 MB,normal,Critical,10606.14096,http,SF,299,297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,90,255,1,0,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,736000000,736.00 MB,normal,Medium,500000,http,SF,293,5878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,11,225,1,0,0.09,0.02,0,0,0,0,21
0,udp,12/1/2018 10:56,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,1707390.513,1.71 MB,snmpguess,High,3909.848774,private,SF,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,14
0,tcp,12/1/2018 10:57,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,935374.1497,935.37 KB,neptune,Critical,2125.85034,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,1,1,0,0,0.15,0.08,0,255,17,0.07,0.06,0,0,1,1,0,0,20
280,tcp,12/1/2018 10:57,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,2484719.639,2.48 MB,warezmaster,Critical,5647.090088,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,108,9,0.01,0.02,0.01,0.22,0,0,0,0,3
0,tcp,12/1/2018 10:58,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,11257.21772,11.26 KB,neptune,High,194.0899607,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.06,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:59,172.31.64.108,Hacker 182,216.58.198.66,Cisco C2960S Switch,2495496.783,2.50 MB,neptune,Low,5718.370264,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,19
0,tcp,12/1/2018 10:59,172.31.64.108,Hacker 182,172.31.0.2,Cisco C2960S Switch,2605631.718,2.61 MB,guess_passwd,Critical,5921.890267,pop_3,SF,30,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.02,0,0,0,0,0,0,4
0,tcp,12/1/2018 10:59,172.31.64.108,Hacker 182,34.194.124.14,Cisco C2960S Switch,2475804.637,2.48 MB,neptune,,5626.828719,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,13,0,0,1,1,0.05,0.06,0,255,13,0.05,0.07,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:01,172.31.64.108,Hacker 182,23.217.19.241,Router 14,2506479.82,2.51 MB,normal,,5696.545045,http,SF,338,777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,249,255,1,0,0.01,0.01,0,0,0,0,21
0,tcp,12/1/2018 11:02,172.31.64.108,Hacker 182,182.71.101.42,Router 14,2813838.972,2.81 MB,normal,,6395.088572,http,SF,193,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.04,0,0,0,0,21
0,udp,12/1/2018 11:03,172.31.64.108,Hacker 182,172.31.0.2,Hub A,3422127.163,3.42 MB,normal,,7777.561734,domain_u,SF,46,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,255,252,0.99,0.01,0,0,0,0,0,0,21
0,udp,12/1/2018 11:03,172.31.64.108,Hacker 182,172.31.0.2,Hub A,2669712.328,2.67 MB,normal,,6067.528018,private,SF,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,17
0,icmp,12/1/2018 11:04,172.31.64.108,Hacker 182,172.31.0.2,Cisco Switch 14,2619776.583,2.62 MB,saint,,5999.172528,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,1,0,1,1,30,1,0,1,0.3,0,0,0,0,15
0,tcp,12/1/2018 11:06,172.31.64.108,Hacker 182,172.31.0.2,Cisco Switch 14,62638297.87,62.64 MB,normal,,42553.19149,http,SF,363,1279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,113,255,1,0,0.01,0.02,0,0,0,0,21
0,udp,12/1/2018 11:06,172.31.64.108,Hacker 182,172.31.0.2,ASUS Access Point 10,66909090.91,66.91 MB,normal,,45454.54545,domain_u,SF,76,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,0,0,0,1,0,0,156,133,0.85,0.01,0.38,0,0,0,0,0,18
0,tcp,12/1/2018 11:06,172.31.64.108,Hacker 182,172.31.0.2,ASUS Access Point 10,2944000000,2944.00 MB,neptune,,2000000,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.08,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:53,172.31.64.109,Hacker 183,172.31.0.2,Apache Web Server,440000000,440.00 MB,normal,High,1000000,http,SF,218,983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.06,0.06,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.109,Hacker 183,172.31.0.2,Apache Web Server,3027384.065,3.03 MB,mscan,Low,6880.418329,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,1,0.5,1,1,113,50,0.25,0.04,0.01,0.04,0.01,0,0.87,0.98,14
0,tcp,12/1/2018 10:54,172.31.64.109,Hacker 183,216.58.211.174,Cisco C2960S Switch,403096.5141,403.10 KB,neptune,Critical,916.1284412,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,13,1,1,0,0,0.12,0.07,0,255,13,0.05,0.05,0,0,1,1,0,0,21
0,tcp,12/1/2018 10:55,172.31.64.109,Hacker 183,172.31.0.2,Cisco C2960S Switch,4810057.393,4.81 MB,normal,Medium,10931.94862,smtp,SF,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,145,91,0.43,0.03,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:55,172.31.64.109,Hacker 183,169.254.169.254,Cisco C2960S Switch,2925531.915,2.93 MB,normal,Low,6648.93617,smtp,SF,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,255,121,0.47,0.02,0,0,0,0,0,0,21
1,tcp,12/1/2018 10:56,172.31.64.109,Hacker 183,23.196.102.76,Cisco C2960S Switch,0,0.00  B,mailbomb,High,31914.89362,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,22,0.09,0.16,0,0,0,0,0.89,0,12
0,tcp,12/1/2018 10:57,172.31.64.109,Hacker 183,172.31.0.2,Cisco C2960S Switch,2615885.81,2.62 MB,mscan,Critical,5978.169605,telnet,SF,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0.38,0.25,0.31,0.5,0.75,0.69,13,90,0.46,0.38,0.08,0.02,0,0.01,0.15,0.62,7
0,tcp,12/1/2018 10:59,172.31.64.109,Hacker 183,172.31.0.2,Cisco C2960S Switch,1040385.889,1.04 MB,satan,,2364.513383,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,1,0.06,0,0.93,1,0,1,0,255,1,0,1,0,0,0.04,0,0.95,1,17
0,tcp,12/1/2018 11:01,172.31.64.109,Hacker 183,172.31.0.2,Cisco C2960S Switch,1472000000,1472.00 MB,normal,,1000000,http,SF,314,2631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:01,172.31.64.109,Hacker 183,216.58.211.174,Cisco C2960S Switch,2740323.234,2.74 MB,warezmaster,,6228.007349,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,13,1,0,1,0.15,0,0,0,0,14
0,tcp,12/1/2018 11:02,172.31.64.109,Hacker 183,172.31.0.2,Palo Alto Firewall 4,2319874.007,2.32 MB,neptune,,5294.37389,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,4,0,0,1,1,0.03,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:02,172.31.64.109,Hacker 183,169.254.169.254,Palo Alto Firewall 4,4129904.261,4.13 MB,neptune,,9386.146048,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.06,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:04,172.31.64.109,Hacker 183,23.196.102.76,Cisco Switch 11,2589219.496,2.59 MB,neptune,,5933.133585,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,1,1,0,0,0.02,0.06,0,255,2,0.01,0.05,0,0,1,1,0,0,21
0,udp,12/1/2018 11:06,172.31.64.109,Hacker 183,172.31.0.2,Cisco Switch 11,2944000000,2944.00 MB,normal,,2000000,domain_u,SF,45,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,185,0,0,0,0,1,0,0.01,201,129,0.64,0.01,0,0,0,0,0,0,18
0,tcp,12/1/2018 10:56,172.31.64.11,Hacker 184,172.31.0.2,Cisco C2960S Switch,1454434.087,1.45 MB,neptune,Critical,3330.589744,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,20
4,tcp,12/1/2018 10:56,172.31.64.11,Hacker 184,198.51.152.183,Cisco C2960S Switch,293333333.3,293.33 MB,guess_passwd,Critical,666666.6667,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,174,0.68,0.02,0,0,0,0,0.11,0,15
26,tcp,12/1/2018 10:58,172.31.64.11,Hacker 184,172.31.0.2,Cisco C2960S Switch,981333333.3,981.33 MB,normal,Low,666666.6667,ftp,SF,364,1181,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,164,70,0.42,0.04,0.01,0.03,0,0,0.01,0.01,18
0,tcp,12/1/2018 11:04,172.31.64.11,Hacker 184,172.31.0.2,Cisco C2960S Switch,2495943.238,2.50 MB,nmap,,5715.599645,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,85,1,0.01,1,1,0,1,1,0,0,18
0,tcp,12/1/2018 11:05,172.31.64.11,Hacker 184,198.51.152.183,Hub F,0,0.00  B,neptune,,117.9384361,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.08,0,0,0,0,1,1,21
0,icmp,12/1/2018 11:06,172.31.64.11,Hacker 184,172.31.0.2,Hub F,2944000000,2944.00 MB,pod,,2000000,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,2,15,0.5,1,0.5,0.53,0,0,0,0,14
0,tcp,12/1/2018 10:53,172.31.64.110,Hacker 185,172.31.0.2,Laptop 4,1207580.311,1.21 MB,normal,High,2744.500707,smtp,SF,856,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,74,65,0.55,0.04,0.01,0.03,0,0,0,0,21
0,icmp,12/1/2018 10:54,172.31.64.110,Hacker 185,172.31.0.2,Laptop 4,816000000,816.00 MB,smurf,High,666666.6667,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,217,94,0.43,0.02,0.43,0,0,0,0.52,0,18
0,udp,12/1/2018 10:54,172.31.64.110,Hacker 185,172.31.0.2,Apache Web Server,2297650.131,2.30 MB,normal,Low,5221.932115,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.6,42,42,1,0,1,0,0,0,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.110,Hacker 185,172.31.0.2,Apache Web Server,4060913.706,4.06 MB,normal,Critical,9229.349331,ftp_data,SF,30204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,69,84,0.28,0.06,0.28,0.04,0,0,0,0,21
199,tcp,12/1/2018 10:55,172.31.64.110,Hacker 185,23.218.53.197,Cisco C2960S Switch,3974541.37,3.97 MB,xlock,High,9078.99663,X11,SF,56124,17588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.01,0,0,0,0,0,0,1
0,tcp,12/1/2018 10:55,172.31.64.110,Hacker 185,209.85.202.97,Cisco C2960S Switch,4725085.911,4.73 MB,guess_passwd,Critical,10738.83162,telnet,SF,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,123,0.48,0.02,0,0,0,0,0.01,0.02,11
0,tcp,12/1/2018 10:55,172.31.64.110,Hacker 185,169.254.169.254,Cisco C2960S Switch,239786.2507,239.79 KB,normal,Critical,549.7667157,http,SF,309,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,194,0.76,0.11,0,0,0.01,0.01,0.2,0.01,18
0,udp,12/1/2018 10:56,172.31.64.110,Hacker 185,172.31.0.2,Cisco C2960S Switch,880000000,880.00 MB,normal,High,2000000,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,1,0,0.3,217,212,0.98,0.01,0.01,0,0,0,0,0,21
5,tcp,12/1/2018 10:57,172.31.64.110,Hacker 185,172.31.0.2,Cisco C2960S Switch,1994352.055,1.99 MB,normal,Low,4549.733291,smtp,SF,1824,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.75,203,192,0.75,0.01,0,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:57,172.31.64.110,Hacker 185,52.168.138.145,Cisco C2960S Switch,3314126.464,3.31 MB,normal,High,7532.1056,http,SF,226,10368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,50,103,1,0,0.02,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:57,172.31.64.110,Hacker 185,15.72.178.23,Cisco C2960S Switch,264958.5152,264.96 KB,normal,Critical,605.5183816,http,SF,267,3493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,1,0,0.1,146,255,1,0,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:59,172.31.64.110,Hacker 185,172.31.0.2,Cisco C2960S Switch,2602280.9,2.60 MB,normal,Low,5959.108189,http,SF,322,1952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,55,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,21
0,udp,12/1/2018 11:00,172.31.64.110,Hacker 185,172.31.0.2,Cisco C2960S Switch,520000000,520.00 MB,snmpgetattack,,1000000,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,0
0,tcp,12/1/2018 11:00,172.31.64.110,Hacker 185,172.31.0.2,Cisco C2960S Switch,314703.8208,314.70 KB,neptune,,715.2359563,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,8,0,0,1,1,0.04,0.06,0,28,8,0.29,0.18,0.04,0,0,0,1,1,18
0,tcp,12/1/2018 11:01,172.31.64.110,Hacker 185,172.31.0.2,Cisco C2960S Switch,981333333.3,981.33 MB,neptune,,666666.6667,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,4,1,1,0,0,0.02,0.08,0,255,4,0.02,0.08,0,0,1,1,0,0,21
0,tcp,12/1/2018 11:01,172.31.64.110,Hacker 185,23.218.53.197,Cisco C2960S Switch,2662564.418,2.66 MB,normal,,6076.455657,http,SF,297,2247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,39,255,1,0,0.03,0.03,0,0,0,0,21
0,tcp,12/1/2018 11:02,172.31.64.110,Hacker 185,209.85.202.97,Hub T,981333333.3,981.33 MB,normal,,666666.6667,http,SF,294,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.13,0,0,0,0,21
0,tcp,12/1/2018 11:02,172.31.64.110,Hacker 185,169.254.169.254,Hub T,981333333.3,981.33 MB,normal,,666666.6667,ftp_data,SF,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,50,99,0.38,0.1,0.38,0.03,0,0,0,0,21
0,udp,12/1/2018 11:03,172.31.64.110,Hacker 185,172.31.0.2,Cisco Switch 15,2694620.308,2.69 MB,snmpguess,,6158.104134,private,SF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,17
0,tcp,12/1/2018 11:06,172.31.64.110,Hacker 185,172.31.0.2,Cisco Switch 15,2944000000,2944.00 MB,nmap,,2000000,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,75,1,0.01,1,1,0,1,1,0,0,18
0,tcp,12/1/2018 11:06,172.31.64.110,Hacker 185,52.168.138.145,Surveillance Camera 4,Infinity,Infinity,warezmaster,,Infinity,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,26,1,0,1,0.15,0,0,0,0,13
0,udp,12/1/2018 11:06,172.31.64.110,Hacker 185,15.72.178.23,Surveillance Camera 4,1472000000,1472.00 MB,satan,,1000000,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0.03,1,0,255,1,0,0.55,0.94,0,0,0,0.06,0,17
0,tcp,12/1/2018 10:53,172.31.64.111,Hacker 186,172.31.0.2,Desktop 5,0,0.00  B,neptune,Critical,40000,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,1,1,0,0,0.38,0.06,0,255,24,0.09,0.05,0.01,0,0.83,0.5,0.02,0.12,17
0,tcp,12/1/2018 10:54,172.31.64.111,Hacker 186,104.20.222.36,Desktop 5,2593957.259,2.59 MB,neptune,Low,5895.357406,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,10,0,0,1,1,0.05,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,20
4,tcp,12/1/2018 10:54,172.31.64.111,Hacker 186,169.254.169.254,Apache Web Server,4529493.333,4.53 MB,guess_passwd,Critical,10346.66667,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,138,0.54,0.02,0,0,0,0,0.17,0,17
0,tcp,12/1/2018 10:55,172.31.64.111,Hacker 186,172.31.0.2,Apache Web Server,2942356.56,2.94 MB,neptune,Medium,6687.174,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,1,1,0,0,1,0,0,195,131,0.67,0.09,0.01,0,0.63,0.93,0.03,0,18
0,tcp,12/1/2018 10:58,172.31.64.111,Hacker 186,172.31.0.2,Cisco C2960S Switch,12690.10946,12.69 KB,normal,Critical,193.7421292,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.63,0.62,0,0,0,0.61,1,3
0,tcp,12/1/2018 10:59,172.31.64.111,Hacker 186,172.31.0.2,Cisco C2960S Switch,2797113.887,2.80 MB,satan,,6357.077016,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,1,0.11,0,0.88,1,0,1,0,255,1,0,0.93,0,0,0.14,0,0.85,1,17
